"id","keywords_SplitResultList"
47555,"3366,u.s. air force"
47555,"4405,marine corps"
47555,"8083,pacific"
47555,"8676,okinawa"
47555,"11823,pacific island"
24236,"642,robbery"
24236,"3338,invention"
24236,"3616,college"
24236,"12105,student"
24236,"14915,invisible"
24236,"156810,science"
80218,"6038,marriage"
80218,"9673,love"
80218,"9826,murder"
26520,"572,sex"
26520,"9713,friends"
26520,"40952,therapy"
26520,"207113,foursome"
43897,"3136,plantation"
43897,"4302,troops"
43897,"4345,tap dancing"
43897,"5905,father"
43897,"9890,jail"
43897,"40895,illness"
43897,"168297,tyrant"
29456,"612,hotel"
29456,"1552,subway"
29456,"9673,love"
29456,"10818,author"
29456,"14720,love affair"
21386,"65,holiday"
21386,"4344,musical"
24908,"[]"
9256,"5543,cow"
9256,"7490,hicktown"
9256,"15090,police officer"
9256,"169977,small town sheriff"
25783,"7936,fidel castro"
25783,"7937,cuban revolution"
25783,"8658,che guevara"
8991,"4803,comet"
8991,"12377,zombie"
44691,"[]"
23378,"3205,fairy tale"
23378,"4344,musical"
23378,"6415,stage show"
23378,"10449,sondheim"
23378,"156028,broadway"
23378,"190849,broadway show"
23378,"193537,stage performance"
3293,"5565,biography"
3293,"157935,apple computer"
3293,"161159,bill gates"
3293,"161160,steve jobs"
3293,"161161,microsoft"
36947,"1992,professor"
36947,"2833,psychoanalysis"
36947,"2903,propaganda"
36947,"6007,media"
36947,"40829,political activist"
36947,"162339,media manipulation"
36947,"165278,linguist"
36947,"181102,east timor"
36947,"181104,fourth estate"
36947,"181105,media coverage"
54028,"14512,new york city"
54028,"155651,fall in love"
17645,"1422,boat"
17645,"9016,femme fatale"
17645,"9826,murder"
17645,"195402,film noir"
10448,"930,in love with enemy"
10448,"1551,indigenous"
10448,"2041,island"
57684,"520,chicago"
57684,"11412,female prisoner"
61487,"[]"
14365,"572,sex"
14365,"910,bondage"
14365,"1523,obsession"
14365,"2483,nudity"
14365,"3851,dangerous"
14365,"4560,mountaineer"
14365,"9673,love"
29383,"[]"
10606,"1706,experiment"
10606,"2051,intelligence"
10606,"4379,time travel"
10606,"5308,aftermath"
10606,"5565,biography"
10606,"9937,suspense"
10606,"13072,falling in love"
10606,"178913,philadelphia experiment"
42988,"[]"
16136,"542,street gang"
16136,"577,black people"
16136,"897,rap music"
16136,"898,hip-hop"
16136,"14819,violence"
58669,"10183,independent film"
58669,"187056,woman director"
42407,"531,southern usa"
42407,"798,sheriff"
42407,"3713,chase"
42407,"11004,rural setting"
42407,"159608,con"
6081,"5439,inspector"
12577,"9318,rollerskates"
12577,"12189,extreme sports"
36561,"10183,independent film"
49814,"[]"
13696,"13142,gangster"
13696,"14845,dead end kids"
13696,"159959,reform school"
44494,"6271,boarding school"
44494,"11732,cigarette smoking"
44494,"12997,dinner"
44494,"162845,revolt"
44494,"185413,boys' school}]"
15484,"1416,jazz"
36672,"[]"
2330,"444,taxi"
2330,"916,marseille"
2330,"1749,taxi driver"
2330,"3330,pizza delivery"
2330,"5983,pizza boy"
2330,"15090,police officer"
2330,"15363,bank robbery"
2334,"642,robbery"
2334,"1991,santa claus"
2334,"2898,armor"
2334,"18118,disguise"
64204,"496,poetry"
64204,"205781,beat generation"
64204,"214549,short"
13398,"65,holiday"
13398,"108,transvestism"
13398,"824,drag queen"
13398,"1009,baby"
13398,"12369,tokyo japan"
13398,"33457,alcoholic"
2912,"422,vietnam veteran"
2912,"2065,province"
2912,"4452,butcher"
2912,"9829,french movies"
2912,"155845,french noir"
701,"930,in love with enemy"
701,"2013,attempted murder"
701,"2673,horse"
701,"3291,kentucky"
701,"5739,waterfall"
701,"10084,rescue"
701,"10235,family relationships"
701,"12090,cross dressing"
701,"15162,dog"
701,"156195,family feud"
10631,"6223,change"
10631,"8616,guru"
43466,"11004,rural setting"
43466,"154846,farmer"
2202,"388,scotland"
2202,"4427,honesty"
2202,"9180,yorkshire"
2202,"15162,dog"
2202,"158185,collie dog"
2202,"178869,lassie"
2202,"189092,journey"
2202,"189391,boy dog relationship"
76076,"395,gambling"
76076,"1582,saloon"
76076,"175336,jellybean"
10780,"1453,amnesia"
10780,"2784,mother role"
10780,"3342,yacht"
10780,"5153,son"
3484,"1454,treasure"
3484,"1938,sword"
3484,"1963,expedition"
3484,"2546,mask"
3484,"2968,grave"
3484,"5146,genghis khan"
3484,"186692,dr. fu manchu"
19590,"1415,small town"
19590,"1447,indiana"
19590,"4344,musical"
23724,"167200,fashion model"
23724,"191029,marrying money"
26596,"1582,saloon"
26596,"155493,campy"
26596,"155512,saloon owner"
44925,"254,france"
44925,"931,jealousy"
44925,"1156,sister sister relationship"
44925,"1523,obsession"
44925,"1533,isolation"
44925,"2340,paranoia"
44925,"4129,widow"
44925,"5600,daughter"
44925,"7368,alienation"
44925,"9826,murder"
44925,"9937,suspense"
44925,"10183,independent film"
44925,"10768,lesbian"
44925,"10984,true"
44925,"13097,maid"
44925,"14819,violence"
44925,"33841,incest"
44925,"157955,childhood"
44925,"187056,woman director"
29264,"213,upper class"
29264,"2834,room"
29264,"3020,sheep"
29264,"4237,water"
29264,"5333,guest"
29264,"6898,quarantine"
29264,"9887,surrealism"
29264,"11175,lamb"
29264,"12545,mansion"
29264,"157772,pretension"
29264,"191260,dinner party"
29264,"207592,piano"
33994,"3737,dying and death"
33994,"12396,hollywood"
33994,"13078,skinny dipping"
33994,"33705,agent"
33994,"204021,leo tolstoy"
1777,"238179,skab under tv"
1777,"238240,Øverste hylde"
1777,"238241,foran"
11584,"2733,firemen"
11584,"3452,love letter"
11584,"4952,inferiority complex"
11584,"5560,nose"
11584,"9823,rivalry"
11584,"12105,student"
11584,"221412,colleague"
9901,"2157,hacker"
202475,"[]"
26811,"9706,anthology"
26811,"178259,crawling hand"
38631,"2050,desert scientist"
38631,"3221,rave"
38631,"3473,carnival"
38631,"8508,party"
54022,"10183,independent film"
23522,"[]"
207625,"818,based on novel"
207625,"1228,1970s"
207625,"4110,bombay india"
207625,"232861,indo-pakistani wars"
207625,"234307,parsi"
22094,"14955,fighting"
22094,"166788,illegal fistfight"
22094,"166800,pool cue"
22094,"166801,streetfighting"
22094,"166802,prizefighting"
22094,"166808,reference to napoleon"
22094,"166812,prize fighter"
22094,"166816,bare knuckle fighting"
22094,"209476,boxing"
161080,"730,factory worker"
161080,"10183,independent film"
161080,"168929,sumo"
161080,"189417,nude woman"
161080,"192664,bbw"
11884,"391,flying car"
11884,"803,android"
11884,"900,trailer park"
11884,"1370,shapeshifting"
11884,"1826,space marine"
11884,"2533,fighter pilot"
11884,"6186,games"
11884,"9951,alien"
11884,"18069,laser gun"
11884,"208289,1980s"
11884,"234894,arcade game"
11884,"234895,universal translator"
21871,"549,prostitute"
21871,"797,showdown"
21871,"11117,tank"
21871,"11719,dirty cop"
21871,"162365,military"
30876,"255,male nudity"
30876,"293,female nudity"
30876,"570,rape"
30876,"1585,snake"
30876,"2483,nudity"
30876,"3185,crocodile"
30876,"9743,stranded"
30876,"10292,gore"
30876,"14895,cannibal"
30876,"208048,cannibalism"
558,"851,dual identity"
558,"2038,love of one's life"
558,"5983,pizza boy"
558,"8828,marvel comic"
558,"9663,sequel"
558,"9715,superhero"
558,"13005,doctor"
558,"14760,scientist"
558,"14991,tentacle"
558,"34079,death"
558,"163074,super villain"
48732,"[]"
80,"90,paris"
80,"736,journalist"
80,"811,dialogue"
80,"814,talking"
80,"815,soulmates"
80,"816,walking"
80,"817,bookshop"
80,"2038,love of one's life"
80,"10818,author"
10742,"703,detective"
10742,"1157,wife husband relationship"
10742,"1336,ransom"
10742,"1562,hostage"
10742,"1930,kidnapping"
10742,"3623,cabin"
10742,"5774,forest"
10742,"6021,employee"
10742,"6038,marriage"
10742,"6259,psychopath"
10742,"9672,based on true story"
10742,"9673,love"
10742,"15290,pursuit"
10742,"18525,fbi agent"
10742,"156091,missing person"
10742,"178210,marital problem"
10742,"188285,ransom note"
10742,"200808,negotiation"
9477,"8504,merlin"
9477,"10982,king arthur"
9477,"222343,sir lancelot"
9477,"222344,guinevere"
8699,"917,journalism"
8699,"4411,sexism"
8699,"6198,ladder"
8699,"8531,panda"
8699,"18298,tv show in film"
8699,"41390,mustache"
8699,"165288,misogynist"
8699,"167241,newsroom"
8699,"167250,teleprompter"
8699,"167254,gang warfare"
8699,"179430,aftercreditsstinger"
8699,"179431,duringcreditsstinger"
8699,"185281,news spoof"
9893,"6270,high school"
9893,"8783,scavenger hunt"
9893,"10791,teenage crush"
9893,"11798,slumber party"
9893,"13130,teenager"
9893,"155722,teen comedy"
11247,"931,jealousy"
11247,"995,cinderella"
11247,"3640,work"
11247,"5921,step mother"
11247,"6270,high school"
11247,"6275,school party"
11247,"13014,orphan"
11247,"13130,teenager"
11247,"18118,disguise"
11247,"155791,american football player"
11247,"188237,teenage romance"
11247,"196691,step sister"
11247,"221039,modern fairy tale"
2048,"236,suicide"
2048,"310,artificial intelligence"
2048,"312,man vs machine"
2048,"520,chicago"
2048,"818,based on novel"
2048,"1701,hero"
2048,"2964,future"
2048,"3703,law"
2048,"4565,dystopia"
2048,"6149,police"
2048,"9826,murder"
2048,"14544,robot"
2048,"209714,3d"
2048,"220903,humanoid robot"
436,"30,individual"
436,"242,new york"
436,"704,adolescence"
436,"2148,colombia"
436,"2149,drug traffic"
436,"2150,cocaine"
436,"2151,drug crime"
436,"2173,illegal immigration"
436,"2174,maquiladora"
436,"3800,airplane"
436,"3930,bravery"
436,"10508,teacher"
436,"13149,pregnancy"
436,"155023,self esteem"
61391,"4551,swamp"
61391,"10322,native american"
61391,"18109,knife fight"
18643,"[]"
67297,"1563,prisoner"
67297,"2652,nazis"
67297,"11508,jewish"
31948,"339,submarine"
31948,"793,drowning"
31948,"818,based on novel"
31948,"10084,rescue"
31948,"10617,disaster"
31948,"14785,underwater"
31948,"189411,disaster film"
31948,"203113,collision"
43004,"11018,irish"
43004,"41599,sailor"
43004,"207716,actor"
45793,"4344,musical"
45793,"5933,poet"
45793,"10965,playwright"
45793,"211254,sancho panza"
46495,"1930,kidnapping"
45874,"1502,marshal"
45874,"3734,ambition"
45874,"5627,cynicism"
45874,"160799,posse"
65994,"10466,knight"
65994,"10982,king arthur"
65994,"12965,duel"
65994,"157186,swashbuckler"
19014,"162757,singing cowboy"
10754,"378,prison"
10754,"1749,taxi driver"
10754,"6148,court"
10754,"9465,jurist"
10754,"9826,murder"
10754,"10909,lawyer"
10754,"212914,warsaw"
30054,"188014,mixed race child"
30054,"188016,seamstress"
30054,"188017,hanging posse"
30054,"222782,two guns belt"
36630,"128,love triangle"
36630,"572,sex"
36630,"596,adultery"
36630,"1157,wife husband relationship"
36630,"1326,infidelity"
36630,"1422,boat"
36630,"2411,new orleans"
36630,"2483,nudity"
36630,"2983,passion"
36630,"3134,louisiana"
36630,"9673,love"
36630,"10061,dysfunctional marriage"
36630,"11190,sexual attraction"
36630,"34094,extramarital affair"
36630,"156295,trophy wife"
39770,"567,alcohol"
39770,"572,sex"
39770,"1284,identity"
39770,"2343,magic"
39770,"2483,nudity"
39770,"9673,love"
39770,"160423,apology"
39770,"187056,woman director"
36627,"[]"
11897,"1261,river"
11897,"3591,settler"
11897,"5867,caravan"
11897,"6917,epic"
11897,"9454,frontier"
11897,"9503,outlaw"
11897,"10322,native american"
11897,"12337,colonisation"
11897,"18035,family"
11897,"165870,riverboat"
43443,"254,france"
43443,"11038,trial"
43443,"190855,joan of arc"
54300,"[]"
58925,"1327,war crimes"
58925,"8029,drama"
2502,"220,berlin"
2502,"782,assassin"
2502,"818,based on novel"
2502,"1453,amnesia"
2502,"1589,sniper"
2502,"2251,lie"
2502,"9663,sequel"
2502,"9937,suspense"
2502,"10562,on the run"
2502,"10950,shootout"
2502,"11134,espionage"
2502,"14819,violence"
2502,"14967,foot chase"
2502,"15483,car chase"
2502,"18067,exploding house"
2502,"18520,though guy"
2502,"18522,one against many"
2502,"33779,rail car"
2502,"164148,dark past"
2502,"186450,moscow"
2502,"188955,hand to hand combat"
314,"418,white russian"
314,"572,sex"
314,"849,dc comics"
314,"3258,beauty"
314,"4411,sexism"
314,"6496,basketball"
314,"10843,superheroine"
314,"11322,female protagonist"
314,"11738,evil corporation"
314,"18933,catwoman"
314,"180734,masked superhero"
314,"236969,cat lady"
18923,"237,gay"
18923,"740,aids"
18923,"818,based on novel"
18923,"11130,art house"
18923,"46959,tantrum"
18923,"154937,bisexual"
18923,"158718,lgbt"
146373,"[]"
5228,"818,based on novel"
5228,"6075,sport"
5228,"7020,bodybuilding"
5228,"33610,gym"
12206,"3363,hypnosis"
12206,"4399,victim"
12206,"4779,delinquent"
12206,"9562,nervenklinik"
12206,"10183,independent film"
12206,"13005,doctor"
12206,"14536,crime"
12206,"15009,criminal"
16539,"324,portugal"
16539,"612,hotel"
16539,"657,fire"
16539,"733,dancer"
16539,"1959,burn"
16539,"2407,fireworks"
16539,"5165,champagne"
16539,"6054,friendship"
16539,"6563,wine"
16539,"7984,bikini"
16539,"13097,maid"
16539,"187056,woman director"
75046,"290,angel"
74012,"[]"
26126,"187056,woman director"
15876,"339,submarine"
15876,"1956,world war ii"
15876,"4410,u.s. navy"
26300,"779,martial arts"
26300,"4458,post-apocalyptic"
26300,"6211,fighter"
26300,"10247,nuclear holocaust"
26300,"11221,blood"
26300,"155065,kung fu classic"
26300,"217083,reluctant hero"
68064,"179991,movie serial"
12625,"407,dictator"
12625,"534,mexico"
12625,"2020,revolution"
12625,"6092,army"
45520,"3800,airplane"
46767,"428,nurse"
46767,"1327,war crimes"
46767,"3762,darkness"
46767,"6255,insanity"
46767,"184161,iron lung"
46767,"234356,nazi"
55848,"177129,knights of the round table"
42525,"74,germany"
42525,"6091,war"
42525,"207941,17th century"
43417,"1157,wife husband relationship"
43417,"1560,dynamite"
43417,"9663,sequel"
43417,"163127,mexican"
43417,"187319,wagon"
15244,"378,prison"
15244,"2652,nazis"
15244,"6399,rope"
15244,"10685,escape"
15244,"11001,religion"
15244,"12414,escaped convict"
15244,"13007,spoon"
15244,"13008,train"
62395,"[]"
42737,"339,submarine"
47615,"246,dancing"
47615,"2483,nudity"
47615,"166512,graveyard"
47615,"180397,cementery"
39209,"10322,native american"
39209,"163674,gunfighter"
39209,"208155,hunting party"
20876,"[]"
24559,"1956,world war ii"
24559,"2964,future"
24559,"4379,time travel"
24559,"6384,dresden"
24559,"8008,pilgrim"
24559,"9951,alien"
24559,"195784,optometrist"
78208,"380,brother brother relationship"
78208,"6564,terminal illness"
78208,"10180,homosexuality"
78208,"10199,gay interest"
78208,"14673,disease"
78208,"161194,estranged father"
78208,"163976,reconciliation"
78208,"179012,estranged family member"
78208,"189150,incurable disease"
43786,"233,japan"
43786,"1956,world war ii"
43786,"3365,pearl harbor"
43786,"4405,marine corps"
43786,"4410,u.s. navy"
43786,"10787,jungle"
43786,"11106,infantry"
43786,"11823,pacific island"
72613,"4263,duty"
72613,"10048,unrequited love"
72613,"161000,shrapnel"
72613,"188114,u.s. marine"
43787,"4344,musical"
43787,"191079,argentine family"
27437,"9639,playboy"
27437,"13130,teenager"
40374,"458,hippie"
40374,"572,sex"
40374,"966,beach"
40374,"1228,1970s"
40374,"1415,small town"
40374,"2864,one-night stand"
40374,"10183,independent film"
40374,"10644,melodrama"
40374,"14669,older man younger woman relationship"
40374,"163242,teenage rebellion"
40374,"181081,little girl lost"
20316,"[]"
41925,"110,venice"
259389,"[]"
22871,"233,japan"
22871,"1956,world war ii"
22871,"3078,war strategy"
22871,"6091,war"
37019,"10325,mistaken identity"
37019,"14760,scientist"
18190,"572,sex"
18190,"596,adultery"
18190,"2301,architect"
18190,"2340,paranoia"
18190,"2483,nudity"
18190,"6038,marriage"
18190,"10092,mystery"
18190,"15160,divorce"
71786,"[]"
42347,"13065,soldier"
42347,"192736,everyday life"
39140,"1009,baby"
39140,"202399,cartoonist"
69903,"5565,biography"
219345,"[]"
41890,"6075,sport"
41890,"10183,independent film"
27307,"171749,reference to ed mcmahon"
36709,"1956,world war ii"
36709,"3355,inuit"
36709,"10194,interracial romance"
32294,"155724,home ownership"
41463,"931,jealousy"
41463,"934,judge"
41463,"2580,shipwreck"
41463,"6038,marriage"
41463,"155402,presumed dead"
41463,"155746,deserted island"
19051,"391,flying car"
19051,"4344,musical"
19051,"12663,little girl"
19051,"181036,freckles"
43485,"1233,composer"
43485,"4344,musical"
43485,"5565,biography"
43485,"193996,cole porter"
51997,"2708,hitman"
43885,"1156,sister sister relationship"
43885,"180234,wild bill hickok"
43885,"190296,buffalo bill"
43885,"190970,calamity jane"
43885,"222782,two guns belt"
112969,"745,nun"
112969,"1812,fbi"
112969,"1930,kidnapping"
112969,"9826,murder"
112969,"10093,priest"
62694,"2884,asylum"
43785,"1321,gold"
43785,"4781,miner"
43785,"172712,nome alaska"
53287,"100,slum"
53287,"12203,riches"
29584,"293,female nudity"
29584,"478,china"
29584,"10131,interracial relationship"
29584,"10183,independent film"
29584,"12354,hong kong"
29584,"159289,historical event"
29584,"163095,british colonial"
32644,"9649,god"
32644,"10556,male female relationship"
89482,"7239,kosovo"
89482,"15240,platoon"
1040,"393,civil war"
1040,"629,sicily"
1040,"1499,pastor"
1040,"1610,country estate"
1040,"2471,monarchy"
1040,"2692,arranged marriage"
1040,"3720,power"
1040,"3734,ambition"
1040,"3776,officer"
1040,"3997,power takeover"
1040,"4052,political instability"
1040,"4645,palermo"
1040,"4647,bourbon"
1040,"4648,naples"
1040,"4649,opportunist"
1040,"4812,plan"
1040,"6049,praise"
1040,"6091,war"
1040,"163048,decadence"
42604,"11508,jewish"
42604,"33494,couple"
24214,"4289,secret agent"
5122,"2496,impotence"
5122,"2751,career woman"
5122,"12396,hollywood"
5122,"162262,movie star"
42469,"1299,monster"
42469,"4062,skeleton"
42469,"5484,reincarnation"
42469,"10125,mad scientist"
42469,"10183,independent film"
42469,"11221,blood"
42469,"13031,creature"
42469,"13092,corpse"
42469,"14760,scientist"
119623,"[]"
1783,"233,japan"
1783,"388,scotland"
1783,"2052,traitor"
1783,"2448,freight train"
1783,"5339,railway car"
1783,"10508,teacher"
1783,"10787,jungle"
1783,"170223,corporal punishment"
1783,"188181,bushido"
10910,"90,paris"
10910,"733,dancer"
10910,"5565,biography"
10910,"158558,disabled"
17238,"2301,architect"
17238,"10183,independent film"
